edge,r,p,q
e14957,-0.007636899906540456,0.834278143386634,0.8406569979945322
e14958,0.18293945756560995,4.3177452423685387e-07,1.0394765342745454e-06
e14959,0.11231735602873856,0.0020236788851514544,0.0026043594266645506
e14960,0.10986146304422292,0.0025375674207759507,0.0032270955824029537
e14961,0.11564111333551837,0.0014794317946904118,0.0019330724040931841
e14962,0.10697105641178611,0.003293407658505585,0.0041341583551543016
e14963,0.1880951495036572,1.999409916030237e-07,5.170663720468059e-07
e14964,0.1429462167223905,8.275440318713478e-05,0.00012928345293012892
e14965,0.022367298514608024,0.5399857200121043,0.5540742409116673
e14966,0.20970517064556377,6.26053836691113e-09,2.2973393601610087e-08
e14967,0.24494978391012523,9.456481908170147e-12,7.542444487879196e-11
e14968,0.044850246450704456,0.21895833213256935,0.2314988210306094
e14969,0.19699030047082589,5.0344286705015e-08,1.4826865553201103e-07
e14970,0.21114261140571425,4.9043150498908005e-09,1.8522655056524374e-08
e14971,0.14034538832272456,0.00011157375152980895,0.00017097779573719375
e14972,0.13970978006750992,0.00011993244161631631,0.00018302573528870358
e14973,0.15969935617296513,1.0661890928447855e-05,1.946528710790021e-05
e14974,0.0023007458553279386,0.9497429258548391,0.9517037224689712
e14975,0.09746798248760151,0.0074387634659574325,0.00897976299499866
e14976,0.18665419824528753,2.484798394277761e-07,6.309491903295579e-07
e14977,0.21439087554428185,2.806657951700721e-09,1.1283331967443303e-08
e14978,0.1489031868910053,4.0936261244301585e-05,6.745872795309718e-05
e14979,0.09550072512006609,0.008734807932105789,0.010476294470160631
e14980,0.14445959262828648,6.93824009076286e-05,0.0001098766336194341
e14981,-0.13913025801564266,0.00012806390566141705,0.00019455467765953119
e14982,0.1555622758033812,1.8045318111235268e-05,3.161107662091389e-05
e14983,0.11350730617534265,0.00181066406545186,0.0023417836027513333
e14984,0.125815677769358,0.0005391474362067512,0.0007452270598398519
e14985,0.25641472562972706,9.043725081594628e-13,9.733376372294922e-12
e14986,0.13160051022056587,0.0002934786195086792,0.00042167686124351737
e14987,-0.04033756500048818,0.2689395444561559,0.2827353232963972
e14988,0.0198718105969891,0.586133813228726,0.599602266141554
e14989,-0.005393630496363782,0.8825314091563089,0.8874368389191788
e14990,0.10481107324433145,0.003986093109671821,0.004962355513448185
e14991,0.1424957651305508,8.718203321266965e-05,0.0001356043818142978
e14992,0.14542179830874208,6.19710500081333e-05,9.902231372746529e-05
e14993,0.2602468392297293,4.01950522245641e-13,4.8418979374626244e-12
e14994,0.2295682494410474,1.8367471863761935e-10,1.0150310749482434e-09
e14995,0.11597041525838815,0.0014335901482765993,0.0018768713125463373
e14996,0.11182273143636692,0.002118790407640208,0.0027199025359334367
e14997,-0.007940380826487885,0.8277936068367906,0.8344609075554497
e14998,0.08828038000732912,0.015384608909027693,0.017986823176643622
e14999,0.16389946406822936,6.164345704849777e-06,1.1738801868565603e-05
e15000,0.18011157051793375,6.526683561387066e-07,1.5069149886483655e-06
e15001,0.08552055817359563,0.018917176355860026,0.02192752851127764
e15002,0.18501849602937082,3.173597276325021e-07,7.894323224858489e-07
e15003,0.13402751120722856,0.0002256938369304529,0.0003306078288491728
e15004,0.18519422327507648,3.0915842350176786e-07,7.706692506182113e-07
e15005,0.16999467705239357,2.715620861531131e-06,5.507628938490573e-06
e15006,0.08471357619120587,0.020075667938425627,0.023212235894176397
e15007,0.10838180707740289,0.002902080906304994,0.0036681535845699558
e15008,0.010359178883112097,0.7765636590058143,0.7857351206009798
e15009,0.19666051999055412,5.304669014463924e-08,1.5526241121904999e-07
e15010,0.21127851449156512,4.791973807348579e-09,1.8145520304277957e-08
e15011,0.12632663748991727,0.000511462961339338,0.0007093255927697279
e15012,0.19904580609826722,3.6268947682077025e-08,1.1073213545156993e-07
e15013,0.1304175128730613,0.00033302372604502185,0.000474725798588534
e15014,0.09284873106488668,0.010799408995268985,0.01283494021774085
e15015,0.031892522486796936,0.38215844518381686,0.39724995085446907
e15016,0.12113412833945696,0.0008660510596911589,0.0011661824684703818
e15017,0.04224646592902238,0.24691717517710038,0.2600779011286877
e15018,0.1477308649634748,4.71193705920582e-05,7.682715893338452e-05
e15019,0.16849541070933513,3.3313557293973192e-06,6.652014751656297e-06
e15020,0.19313719336280966,9.222477438007032e-08,2.560726957113715e-07
e15021,-0.06510581563195181,0.07418264300639421,0.08149688615585983
e15022,-0.07032191408910798,0.05374633798046972,0.059761531307556987
e15023,0.08570609735431406,0.018659220239742213,0.021642389856668998
e15024,0.1368334473167523,0.000165673827220403,0.0002474042594691595
e15025,0.1275257721437228,0.00045160191475255765,0.0006314113752248926
e15026,0.17825556276930338,8.529889673952374e-07,1.918453938874912e-06
e15027,0.12177642148604935,0.000812308145859459,0.0010966711060110743
e15028,0.12008546691378795,0.0009609144370260218,0.0012853530481157379
e15029,0.07033065869814575,0.053716486827010045,0.059731676791322075
e15030,0.12396458669564364,0.0006515369906898912,0.0008893940262538644
e15031,0.0187339911314186,0.6077641683106644,0.621027314474055
e15032,0.2092446534237946,6.7674131362226e-09,2.459753815722918e-08
e15033,0.17549304141166477,1.2640237947016495e-06,2.749980705648062e-06
e15034,-0.06472882089649581,0.07587731554171652,0.08328508435080853
e15035,-0.001060771834249295,0.9768166369085184,0.9776026490886902
e15036,0.16615460203232416,4.567176803747468e-06,8.895646314434238e-06
e15037,0.16084044191334354,9.199872382411586e-06,1.6979916565571377e-05
e15038,0.1802534553133927,6.393758359513047e-07,1.4800022258265633e-06
e15039,0.04739325989565423,0.1939162632856791,0.205930606723145
e15040,0.11467349986959914,0.0016220446711045558,0.002111098034988925
e15041,-0.07747601389116565,0.033530645949393645,0.03794698898958904
e15042,0.20009082648494275,3.06584773674886e-08,9.507200017445148e-08
e15043,0.09107567126286775,0.012410939550794265,0.014664392415437946
e15044,0.10297982285054441,0.004674005439660588,0.005770377086000725
e15045,0.09577599248998006,0.008542107638410344,0.010255682775527351
e15046,0.22941502006006534,1.889874857728113e-10,1.0403460489291688e-09
e15047,0.11181186052949665,0.0021209259833102406,0.002722468365340501
e15048,0.18407116338993157,3.6531189158809483e-07,8.9638799538879e-07
e15049,0.19212806405765884,1.0785181932545637e-07,2.955047782702164e-07
e15050,0.16206777480177928,7.841417524986783e-06,1.4647088903938111e-05
e15051,0.18111268190684798,5.642731721854282e-07,1.321996247526492e-06
e15052,0.23846580325219177,3.3867437181965416e-11,2.2677052487251407e-10
e15053,0.20907176476578013,6.967808190157532e-09,2.525211855475048e-08
e15054,0.2497224434975945,3.610604963159777e-12,3.217690943433926e-11
e15055,0.17572056850754506,1.2240154670014467e-06,2.6705736250539346e-06
e15056,0.10829185647893715,0.0029257078004259066,0.00369637389552889
e15057,0.11551156783342577,0.0014978322137419735,0.0019560874821804223
e15058,0.11274630349633523,0.0019443794375217712,0.0025078197424773636
e15059,0.164223155421203,5.9060866691511716e-06,1.1280461149448921e-05
e15060,0.17005335671833216,2.693889486817068e-06,5.465783114565625e-06
e15061,0.1653462272331982,5.087834466347194e-06,9.828939508815566e-06
e15062,0.2009998019865934,2.6469688872481074e-08,8.34981215778592e-08
e15063,0.18881452910527494,1.7926889399369863e-07,4.6767842035587343e-07
e15064,0.21665346133098073,1.8926397254764607e-09,7.942541235128967e-09
e15065,0.18357256874193556,3.932796318725005e-07,9.557045639593063e-07
e15066,0.20742933544787154,9.18230163726179e-09,3.2341203996727366e-08
e15067,0.19282083243013562,9.687197037901394e-08,2.6781775639655143e-07
e15068,0.1605728528759668,9.524495941318348e-06,1.7536376016048196e-05
e15069,0.16760676932271246,3.757176504122552e-06,7.432393804475287e-06
e15070,0.12767908306431755,0.0004444375782319082,0.0006219188388168886
e15071,0.23823739993924645,3.540025430908468e-11,2.3590130243568696e-10
e15072,0.17361379693873835,1.6460398714758124e-06,3.488412507174512e-06
e15073,0.23860910331247695,3.293904778364435e-11,2.2114947735982544e-10
e15074,0.20924204705276947,6.770392226312006e-09,2.460387240752537e-08
e15075,0.12298369771082046,0.000719557739757154,0.000977753432650554
e15076,0.13657462607642137,0.0001705087687747414,0.00025412855741591925
e15077,0.10457498060894915,0.004069305698916369,0.0050593017248804035
e15078,0.09825003392611895,0.006973324924254754,0.008445056353010565
e15079,0.12027005155200768,0.0009435492119681791,0.0012644194827048326
e15080,0.18247408473313476,4.623577521643246e-07,1.1053483022669462e-06
e15081,0.1737957240216854,1.6046904131415095e-06,3.4069496662238385e-06
e15082,0.15591176490808964,1.7269607713813534e-05,3.033232069769544e-05
e15083,0.1813362285408638,5.461707517374936e-07,1.2853356148978386e-06
e15084,0.1286525081063811,0.0004013624716904386,0.0005654993760011136
e15085,0.18300448618507598,4.276592894938713e-07,1.030691517612697e-06
e15086,0.16172151629833076,8.20393354083988e-06,1.527634298331745e-05
e15087,0.1333400546935114,0.00024323266443212064,0.0003541100316189334
e15088,0.1456905979123627,6.0038311896420485e-05,9.6227642295326e-05
e15089,0.17050653850090147,2.531579801363886e-06,5.169139959690267e-06
e15090,0.13931482725782787,0.0001254195056718468,0.00019090164929399966
e15091,0.1625364165563436,7.375047507038396e-06,1.3840385268772546e-05
e15092,0.17538000748382077,1.2843635089756948e-06,2.7908750631815163e-06
e15093,0.2529029097241467,1.879430413579733e-12,1.824422694157887e-11
e15094,0.18617498214880948,2.670054272659514e-07,6.74049157612443e-07
e15095,0.20067305145139924,2.790730497543398e-08,8.7450196810287e-08
e15096,0.2247493783609303,4.459547609225009e-10,2.2114377628601465e-09
e15097,0.27081511568035566,4.0065317565397e-14,6.556741937100331e-13
e15098,0.18566361115955446,2.882407247327545e-07,7.229632495817765e-07
e15099,0.17579442280521346,1.2112923792261726e-06,2.644801223019622e-06
e15100,0.13723336313060033,0.0001584555579045487,0.0002372660347855921
e15101,0.1520125716798784,2.8044584628709696e-05,4.759399915668795e-05
e15102,0.19291875356179006,9.540990036222976e-08,2.6403240400617053e-07
e15103,0.13009162324395673,0.0003447613305421513,0.0004907897902417062
e15104,0.10369682171110482,0.0043928108862242195,0.005441113944719405
e15105,-0.0005522710005727602,0.9879287800881872,0.9883260971121519
e15106,0.14714765809952862,5.0515014521927226e-05,8.191401474791002e-05
e15107,0.12544296780060857,0.0005602133598036452,0.0007721996162701766
e15108,0.1299468746169743,0.0003500976581269008,0.0004978877579307744
e15109,0.2533377267407785,1.7177271390682738e-12,1.6935444202840973e-11
e15110,0.21404242793070538,2.9810958589813413e-09,1.1919591640291077e-08
e15111,0.16456214757655302,5.646713041740003e-06,1.0816208444568878e-05
e15112,0.28124588750244717,3.718194755912262e-15,8.252840199097115e-14
e15113,0.19622074869885245,5.6869541544787466e-08,1.6540541899170866e-07
e15114,0.18357749457320527,3.929934999563737e-07,9.552425368427795e-07
e15115,0.16230809827206966,7.59885132638292e-06,1.4228184173411754e-05
e15116,0.12460872541829739,0.00061016842846195,0.000835789628743998
e15117,0.18491336833857341,3.2236589985722995e-07,8.007840977604389e-07
e15118,0.13131041485049272,0.00030274775721577285,0.0004342949241561209
e15119,0.12629796253614645,0.000512980899179127,0.000711331607112022
e15120,0.24543513118033458,8.582388545001332e-12,6.928581421725213e-11
e15121,0.07182842958055861,0.04880355820704164,0.05447558942787349
e15122,0.1703288155804741,2.5940832231788007e-06,5.284833757295058e-06
e15123,0.1381750216825375,0.00014260870210482208,0.0002150911908356798
e15124,0.14007175905050406,0.00011510260342597405,0.00017606009286524855
e15125,0.17037198173115653,2.5787675842524873e-06,5.255245768215515e-06
e15126,0.14538513915109227,6.223914938507659e-05,9.941079322281275e-05
e15127,0.12620524649356513,0.0005179176474056387,0.0007177271019061427
e15128,0.13023741666851493,0.0003394633209531238,0.0004834552413202006
e15129,0.22733013110110525,2.780061765279671e-10,1.4639647824574084e-09
e15130,0.15880070256826845,1.1966510732880042e-05,2.1660320500665168e-05
e15131,0.19838965854144258,4.0286572404459474e-08,1.217653084521178e-07
e15132,0.16342417441734255,6.563183929646674e-06,1.2439980969613182e-05
e15133,0.152415094568789,2.6689978557444397e-05,4.549687967218978e-05
e15134,0.23060039876281152,1.5149683717053662e-10,8.596512632586585e-10
e15135,0.048317270170167535,0.18535772273443674,0.19717852581468387
e15136,0.1319159083399156,0.0002837023924681741,0.0004086924576601031
e15137,0.21638250655240257,1.9845391837018093e-09,8.279314414185746e-09
e15138,0.1774903318724984,9.517535001348997e-07,2.118793450350655e-06
e15139,0.17736848482370435,9.68460668707151e-07,2.152856044154636e-06
e15140,0.18750312955719076,2.186606298526564e-07,5.612468120814991e-07
e15141,0.18950474660454877,1.6138293576369942e-07,4.2497292863538684e-07
e15142,0.1391167109633947,0.00012826005155734246,0.00019480804655709928
e15143,0.23403642581044834,7.926040607190519e-11,4.817599513839075e-10
e15144,0.10139233207582515,0.005355268409783912,0.006567034838224048
e15145,0.08033945033549059,0.02749030541303886,0.03137514783892368
e15146,0.1925795599961345,1.0056739622405907e-07,2.770720178400631e-07
e15147,0.11094484030447282,0.002297733251784066,0.0029372963133874807
e15148,0.15833231442967144,1.2705423575083126e-05,2.2887474349973224e-05
e15149,0.14330975114695801,7.933666790694567e-05,0.0001244521276484486
e15150,0.21050189188973834,5.4693321770592236e-09,2.0385785788252208e-08
e15151,0.17390907032072675,1.5794342096926004e-06,3.3583439227356286e-06
e15152,0.11195451637138902,0.002093057499656271,0.0026889505644389793
e15153,0.17769876825179115,9.238136031053758e-07,2.0625929206548836e-06
e15154,0.14663025503370453,5.372009486314816e-05,8.680713664447003e-05
e15155,0.16184782859327712,8.069876416022632e-06,1.5042668771951864e-05
e15156,0.18452520036793363,3.4151784375419624e-07,8.437250267794544e-07
e15157,0.08450540426820377,0.020384361422640367,0.023551369734704092
e15158,0.17287713346111483,1.8241631898807292e-06,3.830326353492322e-06
e15159,0.1262267339175794,0.0005167696119949425,0.0007162359157751328
e15160,0.21302894372718295,3.5504893080371354e-09,1.3889274077047178e-08
e15161,0.2495485303309271,3.740863162120159e-12,3.324840416533773e-11
e15162,0.19721575132880606,4.8573979022225515e-08,1.4358618279000113e-07
e15163,0.22022357501874296,1.0074491533107478e-09,4.5143522069092284e-09
e15164,0.14984773997935077,3.65218200066506e-05,6.076283071083913e-05
e15165,0.17965927982273114,6.968388334315836e-07,1.5986964244049474e-06
e15166,0.15023774206078677,3.483405621008777e-05,5.8193226878840384e-05
e15167,0.11867117083990444,0.0011040973911493105,0.0014638908710687772
e15168,0.17780675315244387,9.096503790637616e-07,2.03370885781023e-06
e15169,0.2152417272120027,2.4213598777822157e-09,9.880061834707011e-09
e15170,0.08071407876260588,0.02677396555392581,0.03059091201258102
e15171,0.15730447523233093,1.448209324149749e-05,2.5754571537605008e-05
e15172,0.16247075702911734,7.438755982735263e-06,1.394416390885755e-05
e15173,0.10964842713884979,0.00258733563567253,0.003285977353365457
e15174,0.1786686403157347,8.038483675840739e-07,1.8192405908021234e-06
e15175,0.11429228647542358,0.0016816180229122224,0.0021846323708025347
e15176,0.14943559736484563,3.838946344718881e-05,6.36042230121603e-05
e15177,0.0721731338647349,0.04772780505319479,0.05332266565004359
e15178,0.0779357928871121,0.032490428990686875,0.03683680132831978
e15179,0.10092249129342619,0.00557339718010559,0.006819812081663976
e15180,0.18092445162559706,5.799621497398261e-07,1.3549244869479385e-06
e15181,0.20717896369212357,9.574944161571336e-09,3.3587412095058975e-08
e15182,0.1032089129968967,0.004582440524500713,0.0056643621614736435
e15183,0.20205294969027127,2.230776785027545e-08,7.162384321079081e-08
e15184,0.12819922604003262,0.0004209121682261723,0.0005909518941513214
e15185,0.17571305603669887,1.2253168274550736e-06,2.6730766132817325e-06
e15186,0.12995491137155488,0.00034979936362355675,0.0004974990949191523
e15187,0.1379538075921197,0.00014619162268148005,0.0002201614417558236
e15188,0.20669134040712017,1.0386935752284335e-08,3.6225030050904005e-08
e15189,0.18022247039083347,6.422562561255063e-07,1.4856328602693914e-06
e15190,0.16190388199497033,8.011057937748686e-06,1.4938160884670056e-05
e15191,0.17066648062729245,2.4765652868398745e-06,5.06616459787351e-06
e15192,0.17627870635252613,1.1309559482781789e-06,2.484657029226734e-06
e15193,0.17121321594189215,2.2970269657521827e-06,4.728544183145592e-06
e15194,0.15108131668413993,3.143285489089525e-05,5.2852878101294085e-05
e15195,0.23167023008735269,1.2395988921336213e-10,7.154297550307153e-10
e15196,0.1533451417396319,2.3793684575727815e-05,4.0934928940691925e-05
e15197,0.1918315367194121,1.1291048953618838e-07,3.08050279924616e-07
e15198,0.13442620001909603,0.00021607242156767886,0.0003173314530772553
e15199,0.15210637143061037,2.772321219541379e-05,4.70968006392978e-05
e15200,0.18205586841080615,4.916125353979632e-07,1.1686882635789593e-06
e15201,0.18267463005193418,4.489309766166829e-07,1.0760932829043592e-06
e15202,0.2282216624278097,2.358175965706566e-10,1.2686591434863656e-09
e15203,0.08168820566389766,0.024986152164083817,0.028630415619581275
e15204,0.21010870376103324,5.846836480653401e-09,2.1606693772516747e-08
e15205,0.24363780850626046,1.2278275010203738e-11,9.401218649598091e-11
e15206,0.09922992621532278,0.006427073711302969,0.0078106117163315465
e15207,0.17492654756210557,1.3691641331019412e-06,2.9570616723169774e-06
e15208,0.17039849324709347,2.569404097781381e-06,5.238846469861627e-06
e15209,0.11304349335929809,0.0018911188490823181,0.0024413405836352987
e15210,0.20402097145271733,1.616420154927701e-08,5.369180618104031e-08
e15211,0.1858922054613195,2.785542601165611e-07,7.011421422109242e-07
e15212,0.14231886291429574,8.89811950880221e-05,0.00013822995958248554
e15213,0.11165734360303413,0.0021514943848588166,0.002759287535727535
e15214,0.1259401361313931,0.0005322786031096413,0.0007361929525911775
e15215,0.2038573461846686,1.6605013034634383e-08,5.500911592961948e-08
e15216,0.20941221376098687,6.578538246762931e-09,2.396355685714485e-08
e15217,0.14044185976972745,0.00011035408225646249,0.0001692260335134163
e15218,0.1938858844107333,8.206884348287991e-08,2.3064115030494424e-07
e15219,0.18276837398326137,4.4278419964763396e-07,1.0637939844244737e-06
e15220,0.19784862086094968,4.392032237589573e-08,1.312531033609138e-07
e15221,0.17572045408493275,1.2240352780963285e-06,2.6705736250539346e-06
e15222,0.16073604063673225,9.32525057910842e-06,1.7198562235797734e-05
e15223,0.1259787639771699,0.0005301633445628967,0.000733522252437019
e15224,0.15593394300836524,1.7221467678528035e-05,3.02531079451543e-05
e15225,0.16207100213180947,7.83811167719802e-06,1.4643111375914439e-05
e15226,0.15918472826074595,1.1391405744074378e-05,2.0698408903130035e-05
e15227,0.20829551434497742,7.940809526230885e-09,2.8370217158347325e-08
e15228,0.1854354280477276,2.9823310623377393e-07,7.460513908299309e-07
e15229,0.14769315837282426,4.733221335361856e-05,7.711101479631677e-05
e15230,0.18341884665827826,4.0231055559199335e-07,9.753874337573913e-07
e15231,0.09133174769772039,0.012165781667578654,0.014395234581092594
e15232,0.2105478627870624,5.426771697409496e-09,2.0242316172155385e-08
e15233,0.18332069749408864,4.0818076500466293e-07,9.884153350684828e-07
e15234,0.15201679397215911,2.803004274506447e-05,4.757743522916947e-05
e15235,0.19214389776775953,1.0758794970421833e-07,2.9486299395592135e-07
e15236,0.13112070971735235,0.0003089564241317471,0.0004424462320251704
e15237,0.23814809442130513,3.601783209822147e-11,2.39137738845785e-10
e15238,0.18529234903340389,3.0466808962847287e-07,7.605237059215517e-07
e15239,0.22599597869461993,3.5519300005955175e-10,1.8100744433252446e-09
e15240,0.09922859450569531,0.006427789245170652,0.007811004273259403
e15241,0.19063344625439968,1.357839538889323e-07,3.64115440289685e-07
e15242,0.0961944339516721,0.008256440578412816,0.009924685443093629
e15243,0.18214546377845314,4.851990319301265e-07,1.1556505966977279e-06
e15244,0.1315584593218037,0.0002948055887716991,0.0004234306183007443
e15245,0.13938581541795478,0.00012441617456118072,0.00018949042352422288
e15246,0.13558360356705312,0.0001902735132910229,0.000281648688979128
e15247,0.1551267753372179,1.905834636712002e-05,3.3274354510062155e-05
e15248,-0.04367905949298389,0.2312401061466709,0.24399141634775987
e15249,0.09932834117083604,0.006374392424479462,0.00774753614164425
e15250,0.09982070197752418,0.0061166116534202165,0.007450151297775879
e15251,-0.0014288421339406132,0.9687759643708809,0.9700921698274307
e15252,0.1662826235703768,4.489543386167845e-06,8.753004152516912e-06
e15253,0.12269416999219425,0.0007408598664964597,0.0010047782555223572
e15254,0.24573912294371378,8.075690944957841e-12,6.572852752746872e-11
e15255,0.2859703406422124,1.2248376600394671e-15,3.1329395160392536e-14
e15256,0.12786765155379526,0.00043577082909889033,0.0006106499189541524
e15257,0.13204466029458206,0.0002797997612257066,0.0004033916719837399
e15258,0.3082617595741982,4.860787476086562e-18,2.8119090341314705e-16
e15259,0.012273079262933485,0.7366922758094222,0.7473961911092277
e15260,0.2729580744424761,2.478897833058969e-14,4.3345153164845873e-13
e15261,0.0785393147966935,0.03116697540686056,0.03539276481377112
e15262,0.21611995742803858,2.0777191438119386e-09,8.630058643677223e-09
e15263,0.12024378442064446,0.000946002519762756,0.00126719508234241
e15264,0.23582908346233086,5.6298947161538423e-11,3.545408381375363e-10
e15265,-0.10171057804438396,0.005211921581851901,0.006397559800077278
e15266,0.13339570563073327,0.00024176672419689088,0.00035220774608478244
e15267,0.278524184891326,6.9822113202274815e-15,1.4265503621409332e-13
e15268,0.08479720411469503,0.01995280908701426,0.023078227307851425
e15269,0.02282180731616952,0.5317802553883074,0.5460770464021527
e15270,0.20059230200159248,2.8274068258862828e-08,8.8453695700577e-08
e15271,0.23123631245239257,1.3448364163174538e-10,7.70580036991573e-10
e15272,-0.04502797078091618,0.21713624761558195,0.22968220525966518
e15273,0.2195590621499429,1.133837623362037e-09,5.025249154767157e-09
e15274,0.22250599934169096,6.693924043220162e-10,3.155118153957395e-09
e15275,0.19506936321048804,6.818314117499597e-08,1.949769376896709e-07
e15276,0.26723526823311766,8.850548651782956e-14,1.305603544629213e-12
e15277,0.17605216181191297,1.1678783097925328e-06,2.558241581906288e-06
e15278,0.14972273418446935,3.707899304632856e-05,6.158684263600187e-05
e15279,-0.03370397680152852,0.35569901497551915,0.3705392031624787
e15280,0.0682344615901217,0.06127826474441169,0.06778041623110403
e15281,0.2296646221379425,1.8040818493414562e-10,9.994774165338246e-10
e15282,0.20694429479234133,9.957717228269908e-09,3.485413745827049e-08
e15283,0.24365059311736884,1.2247161374994585e-11,9.384617303134088e-11
e15284,0.07976310638731957,0.02862455549820064,0.032594910415094575
e15285,0.2369490041551308,4.540202357111464e-11,2.937257051577312e-10
e15286,0.15226760282327986,2.7178958836600564e-05,4.6251178454622134e-05
e15287,0.09415582220633659,0.00973315140894853,0.011618362008162424
e15288,0.07195854108507083,0.048395143100365426,0.0540469918456295
e15289,0.15238369094601384,2.679338635231634e-05,4.565359948720739e-05
e15290,0.2029518610060522,1.926317805831316e-08,6.28112802491286e-08
e15291,0.15442274209372892,2.0811200343798928e-05,3.6106616115222205e-05
e15292,0.06511483615334046,0.07414247512809832,0.08145725473688271
e15293,0.24609152033724854,7.524858592977028e-12,6.17503859794816e-11
e15294,0.08330174161244198,0.02225150719080658,0.025626771983161694
e15295,0.23644997434746365,4.997624748968485e-11,3.1855455638844605e-10
e15296,0.24705650379263,6.197795660234557e-12,5.186548933501585e-11
e15297,0.14857722007472074,4.2573640034024823e-05,6.991380068304125e-05
e15298,0.14207560298973057,9.151246530443031e-05,0.00014194061259221847
e15299,-0.048638267003205955,0.18245075362313143,0.19413805994547723
e15300,0.21270784796034745,3.7519805218048555e-09,1.4600002421571496e-08
e15301,0.10168656970567969,0.00522261370212163,0.006409893466894069
e15302,0.16737471563958992,3.876669382814352e-06,7.645760229732963e-06
e15303,0.29201019829186214,2.8714180716771743e-16,8.831718643952977e-15
e15304,0.2631175204612421,2.1704857618710952e-13,2.821206182967655e-12
e15305,0.11071569905807192,0.002346660328309416,0.002995032101934157
e15306,0.16402524873701374,6.062731844227669e-06,1.1558570961882603e-05
e15307,0.2444304611597176,1.0488158102865797e-11,8.239808379274748e-11
e15308,0.03578662884486025,0.3267416525205635,0.3414461421603326
e15309,0.24771809758301677,5.423254525163791e-12,4.60225010877439e-11
e15310,0.2526045965337083,1.9988933496737763e-12,1.9234998867750556e-11
e15311,0.1889976333061154,1.7434592473176395e-07,4.561527547533445e-07
e15312,-0.07984353410785197,0.028463896868068012,0.032421243642296003
e15313,-0.06748773723586315,0.06417608357716709,0.07085968280450673
e15314,0.09056225546191558,0.012915653130646423,0.01522909861348959
e15315,0.05128375927160627,0.15976659393496043,0.1707494747210372
e15316,0.20205565229474964,2.2297950742086547e-08,7.160387603155111e-08
e15317,0.22095275412522333,8.845298872622218e-10,4.034413191959251e-09
e15318,0.10668462227479729,0.0033784941775451666,0.004236156142218437
e15319,0.259215221274187,5.006660233587852e-13,5.881495787981007e-12
e15320,0.033058304345536596,0.3649949317344291,0.37992463340909816
e15321,0.15935926436162484,1.1138819279747001e-05,2.0270919402557414e-05
e15322,0.13869101740914985,0.00013456951648010458,0.00020383112939215112
e15323,0.24668332300111623,6.681370031361958e-12,5.560822401677247e-11
e15324,0.2142774972790569,2.8622986807119174e-09,1.148845174388204e-08
e15325,0.04143572994253918,0.25611133842577866,0.2695623649797956
e15326,0.05430642977281538,0.1365301797211411,0.14664025131966255
e15327,0.2607623623715891,3.600425387661153e-13,4.39561136285012e-12
e15328,0.1854990379475005,2.9541449383196314e-07,7.394652109756059e-07
e15329,0.08827275186056663,0.01539351385910962,0.01799617705300678
e15330,-0.03919131667050698,0.2827918030925676,0.29681207181129193
e15331,0.10613643726408106,0.0035469263870123685,0.004437281391937269
e15332,0.14391414685657972,7.394754664434358e-05,0.0001166790499700632
e15333,0.08576856905206914,0.01857305935381731,0.021547477475716465
e15334,0.05823303691455612,0.11034058546509755,0.11939414119707689
e15335,0.07768477497732323,0.033054866850594375,0.037438352323666935
e15336,0.19340957088711586,8.839687768239433e-08,2.4654490061382585e-07
e15337,0.08912428243807126,0.014426972930827427,0.01692388359605434
e15338,-0.026791776053452038,0.462888161487251,0.47789750524494395
e15339,0.20698201546855738,9.895204476032901e-09,3.4655855169492205e-08
e15340,0.1385470272950754,0.00013676893120339716,0.00020689484841866998
e15341,0.2553644614456369,1.126834389529296e-12,1.1721905045286456e-11
e15342,0.1444055185831626,6.982280674397647e-05,0.00011052130561606202
e15343,0.050939049086180715,0.16259557355473298,0.17367032975896013
e15344,0.09191847909631909,0.011620150090167255,0.013770902024435943
e15345,0.16928429459265823,2.992387368108462e-06,6.022300629587216e-06
e15346,0.08939188052577145,0.014134467347099165,0.016600324610910846
e15347,0.198494570187999,3.9616456054377876e-08,1.1992203764559169e-07
e15348,0.17330535227110005,1.718490671076216e-06,3.6288162515297853e-06
e15349,0.20635822414431199,1.0979632371710607e-08,3.806527599251587e-08
e15350,0.24979642984128297,3.5565457504067178e-12,3.1766274880203625e-11
e15351,0.23170466174449475,1.2316010742112471e-10,7.11226389344278e-10
e15352,0.21589498142132046,2.1609369051501887e-09,8.936542895363415e-09
e15353,0.23258500031608953,1.0433845727056105e-10,6.135742611359826e-10
e15354,0.16995322621814918,2.7310728099484875e-06,5.536146370375359e-06
e15355,0.21221015622883457,4.086417378702506e-09,1.572915006502512e-08
e15356,0.0782694119425475,0.031753022974112685,0.036027433558631757
e15357,0.21278182243363522,3.70459838602583e-09,1.4443869099121084e-08
e15358,0.15712680586675062,1.481223942315029e-05,2.6288502516122477e-05
e15359,0.23985032706943057,2.587173251088187e-11,1.7989080257391654e-10
e15360,0.20607753384035613,1.1504401201812019e-08,3.9656605563149e-08
e15361,0.11242033015785168,0.002004376457729183,0.0025806865624230556
e15362,0.2510437607027761,2.7558521471530623e-12,2.5295875335952927e-11
e15363,0.09403954734757632,0.009824055687168797,0.01172335741032976
e15364,0.05955488913802761,0.10247506022052714,0.1111188806881261
e15365,0.17288404990512296,1.8224079291589368e-06,3.827875418596541e-06
